endTime,artistName,trackName,msPlayed
2024-08-04 23:11,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),69940
2024-08-04 23:17,"Tyler, The Creator",IFHY (feat. Pharrell),319253
2024-08-04 23:20,GoldLink,Cokewhite (feat. Pusha T),1250
2024-08-04 23:20,GoldLink,Cokewhite (feat. Pusha T),910
2024-08-04 23:20,Joji,Run,1090
2024-08-04 23:20,Tame Impala,Reality In Motion - GUM Remix,1490
2024-08-04 23:20,Daft Punk,Short Circuit,960
2024-08-04 23:20,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),195546
2024-08-04 23:20,Logic,Celebration,7381
2024-08-04 23:20,Gorillaz,Humility (feat. George Benson),1070
2024-08-04 23:20,Gorillaz,Humility (feat. George Benson),4550
2024-08-04 23:20,Mac Dre,Since '84,1150
2024-08-04 23:21,Natasha Bedingfield,Unwritten,1290
2024-08-04 23:21,Becky Hill,Disconnect,1110
2024-08-04 23:21,Flying Lotus,Never Catch Me,1110
2024-08-04 23:21,Mac Miller,Happy Birthday,45300
2024-08-04 23:24,Flume,How To Build A Relationship,154140
2024-08-04 23:24,Jack Johnson,Banana Pancakes,10390
2024-08-04 23:24,Mac Miller,Fight the Feeling (feat. Kendrick Lamar & Iman Omari),9710
2024-08-04 23:26,Rae Sremmurd,Heartbreak In Encino Hills - From Swaecation,107620
2024-08-04 23:30,Jimmy Eat World,The Middle,16270
2024-08-04 23:30,Alan Jackson,Little Bitty,5060
2024-08-04 23:30,Daniel Caesar,Let Me Go,20030
2024-08-04 23:30,Flume,Get U,216150
2024-08-04 23:32,KRANE,Fake Friends,72910
2024-08-04 23:35,Childish Gambino,II. Shadows,231746
2024-08-04 23:39,Gorillaz,Dirty Harry (feat. Bootie Brown),212793
2024-08-04 23:41,The xx,Intro,127920
2024-08-04 23:48,"Tyler, The Creator","GONE, GONE / THANK YOU",375386
2024-08-04 23:50,Juice WRLD,Armed And Dangerous,152817
2024-08-04 23:50,Logic,Flexicution,3010
2024-08-04 23:51,Earl Sweatshirt,Shattered Dreams,3030
2024-08-04 23:51,Jorja Smith,On My Mind (Jorja Smith X Preditah),2650
2024-08-04 23:51,Eminem,Without Me,3670
2024-08-04 23:52,Daft Punk,One More Time,90210
2024-08-04 23:55,Travis Scott,BUTTERFLY EFFECT,190557
2024-08-04 23:57,berlioz,deep in it,1010
2024-08-04 23:57,Firebeatz,Let's Get Down,740
2024-08-04 23:57,Kanye West,Ghost Town,2890
2024-08-04 23:57,Wang Chung,Dance Hall Days,730
2024-08-04 23:57,Tame Impala,One More Hour,1190
2024-08-04 23:57,Aminé,Charmander,1320
2024-08-04 23:57,Logic,5 Hooks,1030
2024-08-04 23:57,Denzel Curry,ꞌCosmicꞌ.m4a,1070
2024-08-04 23:57,Frank Ocean,Biking (Solo),1230
2024-08-04 23:57,Fred again..,Danielle (smile on my face),2760
2024-08-04 23:57,Twenty One Pilots,Ride,1270
2024-08-04 23:57,The Avalanches,Because I’m Me,1060
2024-08-04 23:57,Sam Smith,Stay With Me,810
2024-08-04 23:57,Lil Uzi Vert,Just Wanna Rock,730
2024-08-04 23:57,Tame Impala,Nangs,102982
2024-08-04 23:57,Anderson .Paak,Lockdown,980
2024-08-05 00:00,Flume,Wormhole,142221
2024-08-05 00:04,Thundercat,Them Changes,188453
2024-08-05 00:10,Flume,Why 1.3 [2012 Export Wav],293281
2024-08-05 00:11,J. Cole,G.O.M.D,1050
2024-08-05 00:11,Mo Beats,Righteous,1110
2024-08-05 00:11,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),990
2024-08-05 00:11,Kanye West,Feedback,79802
2024-08-05 00:11,Kendrick Lamar,u,940
2024-08-05 00:11,Logic,Amen,1260
2024-08-05 00:14,A$AP Rocky,A$AP Forever (feat. Moby),30620
2024-08-05 00:37,A$AP Rocky,A$AP Forever (feat. Moby),202389
2024-08-05 00:40,Mac Miller,Ladders,212510
2024-08-05 00:43,Gorillaz,Ascension (feat. Vince Staples),155973
2024-08-05 00:46,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",210673
2024-08-05 00:50,Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),244473
2024-08-05 00:54,Kanye West,Good Morning,195093
2024-08-05 00:55,Mac Miller,Inside Outside,113217
2024-08-05 01:00,Logic,Lost In Translation,289773
2024-08-05 01:02,Isaiah Rashad,RIP Young,84086
2024-08-05 01:02,Isaiah Rashad,Headshots (4r da Locals),8150
2024-08-05 01:02,Home,Resonance,4770
2024-08-05 01:02,Logic,YSIV,5630
2024-08-05 01:05,Aminé,Caroline,168170
2024-08-05 01:06,Zac Brown Band,Knee Deep (feat. Jimmy Buffett),54820
2024-08-05 01:09,Lil Yachty,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",3570
2024-08-05 01:09,Disclosure,You & Me - Flume Remix,1340
2024-08-05 01:09,Phoenix,1901,1010
2024-08-05 01:09,Mac DeMarco,Go Easy,3340
2024-08-05 01:09,Subsonic,Love VIP,1190
2024-08-05 01:09,Travis Scott,R.I.P. SCREW,184030
2024-08-05 01:11,Martin Solveig,Hello (feat. Dragonette),1120
2024-08-05 01:11,¥$,BURN,1230
2024-08-05 01:11,Trippie Redd,Super Cell,1010
2024-08-05 01:11,Trippie Redd,Bust Down,1270
2024-08-05 01:11,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),1290
2024-08-05 01:11,Flume,Space Cadet,1080
2024-08-05 01:11,deadmau5,Ghosts 'n' Stuff - Extended Mix,1080
2024-08-05 01:11,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),940
2024-08-05 01:11,Nia Archives,Sober Feels,1350
2024-08-05 01:11,A$AP Rocky,Electric Body (feat. ScHoolboy Q),1470
2024-08-05 01:11,Darius Rucker,Wagon Wheel,1490
2024-08-05 01:11,Cordae,Broke As Fuck,71520
2024-08-05 01:12,Simple Minds,Don't You (Forget About Me),1760
2024-08-05 01:12,Logic,Soul Food,1040
2024-08-05 01:12,Gorillaz,Welcome to the World of the Plastic Beach (feat. Snoop Dogg and Hypnotic Brass Ensemble),1020
2024-08-05 01:12,Pharrell Williams,Frontin' (feat. JAY-Z) - Club Mix,960
2024-08-05 01:14,Hudson Mohawke,Chimes,650
2024-08-05 01:14,Carly Rae Jepsen,Run Away With Me,550
2024-08-05 01:14,Frank Ocean,Pink + White,810
2024-08-05 01:14,Train,Drive By,660
2024-08-05 01:14,Logic,Soul Food,700
2024-08-05 01:14,Louis Futon,Surreal,500
2024-08-05 01:14,Frank Ocean,Thinkin Bout You,450
2024-08-05 01:14,Joey Bada$$,Love Is Only a Feeling,870
2024-08-05 01:14,"Tyler, The Creator",Potato Salad,610
2024-08-05 01:14,Saint Motel,Cold Cold Man,470
2024-08-05 01:14,The Weeknd,After Hours,2550
2024-08-05 01:14,Kid Cudi,Enter Galactic (Love Connection Part I),40
2024-08-05 01:14,Kid Cudi,Enter Galactic (Love Connection Part I),730
2024-08-05 01:14,Pharrell Williams,Frontin' (feat. JAY-Z) - Club Mix,18700
2024-08-05 01:14,Gorillaz,Feel Good Inc.,830
2024-08-05 01:14,Gorillaz,Feel Good Inc.,770
2024-08-05 01:14,Juice WRLD,Empty,500
2024-08-05 01:24,"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),588139
2024-08-05 01:28,Vacations,Moving Out,190962
2024-08-05 01:29,King Krule,Easy Easy,74586
2024-08-05 03:56,The Killers,Somebody Told Me,998
2024-08-05 03:56,N.A.S.A.,Hide (Tropkillaz Remix) [feat. Aynzli Jones],6385
2024-08-05 03:56,Her's,She Needs Him,812
2024-08-05 03:56,King Krule,Easy Easy,88444
2024-08-05 03:56,Playboi Carti,New Choppa,2530
2024-08-05 03:56,Brooks & Dunn,Boot Scootin' Boogie,1230
2024-08-05 03:56,Vince Staples,"Yo Love - From ""Queen & Slim: The Soundtrack""",1091
2024-08-05 03:56,Logic,Bounce,975
2024-08-05 03:56,The Weeknd,Too Late,1044
2024-08-05 03:56,Migos,Stir Fry,1044
2024-08-05 03:56,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",3227
2024-08-05 03:56,Freddie Gibbs,"Piñata (feat. Domo Genesis, G-Wiz, Casey Veggies, Sulaiman, Meechy Darko, Mac Miller)",1323
2024-08-05 03:56,Daft Punk,Touch (feat. Paul Williams),1068
2024-08-05 03:56,Trippie Redd,Spaceships (feat. Young Thug),1068
2024-08-05 03:56,88rising,History,1834
2024-08-05 03:56,Childish Gambino,Les,882
2024-08-05 03:56,Miami Horror,Restless,1137
2024-08-05 03:56,Wifisfuneral,Nauseous,1393
2024-08-05 03:56,Tame Impala,Gossip,1044
2024-08-05 03:58,KAYTRANADA,LITE SPOTS,79667
2024-08-05 03:58,Logic,Relaxation,4179
2024-08-05 03:58,Shaun Dean,Shut You Down,2647
2024-08-05 03:58,Mac Miller,100 Grandkids,1811
2024-08-05 03:58,Pink Floyd,The Great Gig in the Sky,905
2024-08-05 04:46,Frank Ocean,Solo,213437
2024-08-05 04:46,Daft Punk,"Overture - From ""TRON: Legacy""/Score",4096
2024-08-05 04:46,Daft Punk,Horizon (Japan CD),28223
2024-08-05 04:46,Daft Punk,"The Grid - From ""TRON: Legacy""/Score",2773
2024-08-05 04:47,Daft Punk,"End of Line - From ""TRON: Legacy""/Score",2111
2024-08-05 04:47,Daft Punk,"Derezzed - From ""TRON: Legacy""/Score",14165
2024-08-05 04:47,Daft Punk,"The Son of Flynn - From ""TRON: Legacy""/Score",35391
2024-08-05 12:55,Proxy,Raven - Torren Foot & Airwolf Paradise Remix,34112
2024-08-05 17:40,Post Malone,I Like You (A Happier Song) (with Doja Cat),1280
2024-08-05 17:40,Tame Impala,Tomorrow's Dust,1962
2024-08-05 17:40,Freddie Dredd,Devil's Work,1194
2024-08-05 17:40,Alex Clare,Too Close,640
2024-08-05 17:40,Anti Up,Chromatic,1514
2024-08-05 17:40,Snow Patrol,Chasing Cars,789
2024-08-05 17:40,Proxy,Raven - Torren Foot & Airwolf Paradise Remix,92714
2024-08-05 17:41,Snow Patrol,Chasing Cars,73130
2024-08-05 17:59,Fred again..,leavemealone,56000
2024-08-05 18:14,Chris Lorenzo,Pump (AC Slater Remix),1856
2024-08-05 18:18,Chris Lake,Free Your Body,269400
2024-08-05 18:22,BICEP,Glue,269149
2024-08-05 18:26,John Summit,Where You Are,236000
2024-08-05 18:30,Biscits,Your Body,1130
2024-08-05 18:30,FISHER,Just Feels Tight,191032
2024-08-05 18:42,Dombresky,Jack Machine,3541
2024-08-05 18:42,Mild Minds,FORMATIONS,703
2024-08-05 18:42,Nirvana,In Bloom,576
2024-08-05 18:42,Nirvana,In Bloom,3797
2024-08-05 18:42,Migos,Made Men,874
2024-08-05 18:42,Vince Staples,"Yo Love - From ""Queen & Slim: The Soundtrack""",704
2024-08-05 18:42,Logic,The Come Up,767
2024-08-05 18:42,Joey Bada$$,Head High,1792
2024-08-05 18:42,Gorillaz,Plastic Beach (feat. Mick Jones and Paul Simonon),1130
2024-08-05 18:48,Nirvana,In Bloom,49713
2024-08-05 18:53,Childish Gambino,To Be Hunted,254813
2024-08-05 18:57,Calvin Harris,Slide (feat. Frank Ocean & Migos),230813
2024-08-05 18:59,Natasha Bedingfield,Unwritten,143655
2024-08-05 18:59,Anti Up,Chromatic,2345
2024-08-05 19:01,Katy Perry,Wide Awake,128127
2024-08-05 19:01,Tame Impala,Feels Like We Only Go Backwards,2414
2024-08-05 19:01,Train,Calling All Angels,2577
2024-08-05 19:01,Subsonic,Love VIP,1277
2024-08-05 19:01,Vacations,Young,3297
2024-08-05 19:03,JID,EdEddnEddy,71935
2024-08-05 19:17,Caesars,Jerk It Out,33692
2024-08-05 19:20,A$AP Rocky,LVL,153856
2024-08-05 23:14,A$AP Rocky,LVL,1322
2024-08-05 23:19,¥$,BURN,3733
2024-08-05 23:19,¥$,FIELD TRIP,26581
2024-08-05 23:24,Nirvana,Smells Like Teen Spirit,3020
2024-08-05 23:24,FISHER,Atmosphere,1680
2024-08-05 23:24,Daft Punk,Touch (2021 Epilogue) [feat. Paul Williams],1890
2024-08-05 23:24,Trippie Redd,It Takes Time,1060
2024-08-05 23:24,Miami Horror,Leila - Poolside Remix,312448
2024-08-05 23:24,The Avalanches,Because I’m Me,6249
2024-08-05 23:28,Gorillaz,Humility (feat. George Benson),197933
2024-08-05 23:30,EKKSTACY,i want to die in your arms,136506
2024-08-05 23:34,Louis The Child,It's Strange (feat. K.Flay),440
2024-08-05 23:34,Arctic Monkeys,Do I Wanna Know?,560
2024-08-05 23:34,Avicii,Levels - Radio Edit,380
2024-08-05 23:34,Avicii,Levels - Radio Edit,160
2024-08-05 23:34,Mac Miller,Happy Birthday,840
2024-08-05 23:34,Kendrick Lamar,The Heart Part 5,530
2024-08-05 23:34,Jauz,Feel The Volume,790
2024-08-05 23:34,WILLOW,Wait a Minute!,660
2024-08-05 23:34,Deorro,Five More Hours,480
2024-08-05 23:34,Pink Floyd,Money,820
2024-08-05 23:34,Khruangbin,Time (You and I),241270
2024-08-05 23:34,Wham!,Last Christmas,440
2024-08-05 23:34,Daft Punk,One More Time,490
2024-08-05 23:40,Daft Punk,One More Time,320357
2024-08-05 23:41,Tame Impala,Instant Destiny,1010
2024-08-05 23:41,Doja Cat,Kiss Me More (feat. SZA),910
2024-08-05 23:41,Pink Floyd,Comfortably Numb,870
2024-08-05 23:41,Louis The Child,It's Strange (feat. K.Flay),1390
2024-08-05 23:41,TV Girl,Lovers Rock,1170
2024-08-05 23:41,Avicii,Levels - Radio Edit,88802
2024-08-05 23:41,XXXTENTACION,Carry On,1220
2024-08-05 23:41,Joey Bada$$,My Yout,1430
2024-08-05 23:41,Jack Johnson,Banana Pancakes,810
2024-08-05 23:43,Kendrick Lamar,XXX. FEAT. U2.,134710
2024-08-05 23:43,Blondie,Heart Of Glass,550
2024-08-05 23:44,Tom Misch,Disco Yes,1130
2024-08-05 23:44,Kendrick Lamar,Father Time (feat. Sampha),420
2024-08-05 23:44,Kanye West,Blood On The Leaves,630
2024-08-05 23:44,Ark Patrol,Let Go,500
2024-08-05 23:44,Trippie Redd,Super Cell,540
2024-08-05 23:44,PRhyme,Mode II (feat. Logic),360
2024-08-05 23:44,Kid Cudi,Baptized In Fire,220
2024-08-05 23:44,Mac Miller,Aliens Fighting Robots (feat. Sir Michael Rocks),370
2024-08-05 23:44,Frank Ocean,Biking (Solo),410
2024-08-05 23:44,KAYTRANADA,YOU'RE THE ONE,590
2024-08-05 23:44,Deftones,Rx Queen,540
2024-08-05 23:44,K.Flay,Can't Sleep (Vanic Remix),640
2024-08-05 23:44,21 Savage,Runnin,590
2024-08-05 23:44,Childish Gambino,Sober,550
2024-08-05 23:44,53 Thieves,heat,390
2024-08-05 23:44,Steve Lacy,C U Girl,570
2024-08-05 23:44,Vacations,Young,530
2024-08-05 23:44,Beyoncé,Hold Up,570
2024-08-05 23:44,Juice WRLD,Empty,640
2024-08-05 23:47,KAYTRANADA,YOU'RE THE ONE,227706
2024-08-05 23:52,Juice WRLD,Empty,248431
2024-08-06 00:01,Wiz Khalifa,The Thrill,920
2024-08-06 00:01,Travis Scott,the ends,750
2024-08-06 00:01,Gorillaz,Welcome to the World of the Plastic Beach (feat. Snoop Dogg and Hypnotic Brass Ensemble),960
2024-08-06 00:01,Frank Ocean,Pyramids,533772
2024-08-06 00:03,BENEE,Supalonely (feat. Gus Dapperton),710
2024-08-06 00:03,Billie Eilish,when the party's over,1490
2024-08-06 00:03,Pretty Lights,Only Yesterday,880
2024-08-06 00:03,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),141700
2024-08-06 00:06,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212000
2024-08-06 00:09,Mac Miller,PA Nights,630
2024-08-06 00:09,Mac DeMarco,Go Easy,1070
2024-08-06 00:09,Joey Bada$$,Survival Tactics,760
2024-08-06 00:09,Healy,Reckless,630
2024-08-06 00:09,Khruangbin,Dern Kala,138000
2024-08-06 00:09,Bloc Party,Banquet,18440
2024-08-06 00:09,Mac Miller,"I Love Life, Thank You",600
2024-08-06 00:12,Healy,Slalom (feat. PLC),197760
2024-08-06 00:25,Juice WRLD,10 Feet,789
2024-08-06 00:25,Chance the Rapper,Good Ass Intro,928
2024-08-06 00:25,SL2,Way in My Brain,743
2024-08-06 00:25,Drake,Massive,115489
2024-08-06 00:27,Childish Gambino,Summertime Magic,5619
2024-08-06 00:27,Juice WRLD,10 Feet,132446
2024-08-06 00:27,Kanye West,Good Life,1207
2024-08-06 00:27,Flume,Say Nothing (feat. MAY-A),7360
2024-08-06 00:27,Flume,Say Nothing (feat. MAY-A),789
2024-08-06 00:27,SL2,Way in My Brain,812
2024-08-06 00:30,Flume,Jasper's Song,159590
2024-08-06 00:30,Childish Gambino,Summertime Magic,1393
2024-08-06 00:32,Shouse,Won't Forget You,95271
2024-08-06 00:32,"Tyler, The Creator",Garden Shed (feat. Estelle),24915
2024-08-06 00:32,Dayglow,Can I Call You Tonight?,1300
2024-08-06 00:32,Lil Uzi Vert,Ps & Qs,789
2024-08-06 00:32,Flying Lotus,Never Catch Me,1416
2024-08-06 00:32,Travis Scott,MY EYES,1927
2024-08-06 00:32,Kanye West,Devil In A New Dress,1439
2024-08-06 00:34,Flume,Wormhole,106347
2024-08-06 00:36,Tame Impala,The Moment,105813
2024-08-06 00:37,Calvin Harris,Prayers Up (feat. Travis Scott & A-Trak),1393
2024-08-06 00:37,Proxy,Raven - Torren Foot & Airwolf Paradise Remix,53475
2024-08-06 00:37,James Hype,Ferrari,2298
2024-08-06 00:37,Playboi Carti,Foreign,1137
2024-08-06 00:40,Riordan,Bring Me Down,1904
2024-08-06 00:40,Gorillaz,Kansas,199180
2024-08-06 00:43,Fred again..,places to be,146982
2024-08-06 00:43,ScHoolboy Q,Collard Greens,10123
2024-08-06 00:44,Travis Scott,Oh My Dis Side (feat. Quavo),76115
2024-08-06 00:44,Trippie Redd,It Takes Time,998
2024-08-06 00:44,A$AP Rocky,Peso,4365
2024-08-06 02:32,A$AP Rocky,Peso,165203
2024-08-06 02:35,Vince Staples,Norf Norf,1253
2024-08-06 02:35,Ethereal,Beef,2670
2024-08-06 02:35,Drake,Headlines,13444
2024-08-06 02:35,88GLAM,Twin Turbo,1509
2024-08-06 02:35,Metro Boomin,Space Cadet (feat. Gunna),1044
2024-08-06 02:35,Playboi Carti,R.I.P. Fredo (feat. Young Nudy) - Notice Me,3041
2024-08-06 02:35,Kanye West,Devil In A New Dress,1532
2024-08-06 02:35,Drake,Knife Talk (with 21 Savage ft. Project Pat),107774
2024-08-06 02:35,Kendrick Lamar,"Bitch, Don’t Kill My Vibe",1578
2024-08-06 02:36,XXXTENTACION,UP LIKE AN INSOMNIAC - Freestyle,66594
2024-08-06 02:37,Playboi Carti,wokeuplikethis*,2321
2024-08-06 02:37,"Tyler, The Creator",I Ain't Got Time!,55147
2024-08-06 02:40,Lil Skies,Nowadays (feat. Landon Cube),1369
2024-08-06 02:40,BROCKHAMPTON,STAR,155945
2024-08-06 02:40,JID,NEVER,1787
2024-08-06 02:40,Mac Miller,Donald Trump,1555
2024-08-06 02:40,Playboi Carti,New Tank,1230
2024-08-06 02:40,JAY-Z,Otis,1671
2024-08-06 02:41,Lil Wayne,A Milli,1718
2024-08-06 02:41,Kanye West,Monster,28072
2024-08-06 02:44,TisaKorean,The Mop,3831
2024-08-06 02:44,Kendrick Lamar,King Kunta,4040
2024-08-06 02:44,Kendrick Lamar,Backseat Freestyle,178097
2024-08-06 02:44,Drake,Know Yourself,1207
2024-08-06 02:46,Drake,Wants and Needs (feat. Lil Baby),109992
2024-08-06 02:49,Playboi Carti,Lean 4 Real (feat. Skepta),177026
2024-08-06 04:26,Travis Scott,5% TINT,177831
2024-08-06 04:28,A$AP Rocky,r - Cali,139706
2024-08-06 04:31,Kanye West,Hell Of A Life,4447
2024-08-06 04:31,Kanye West,Waves,181573
2024-08-06 04:32,A$AP Ferg,Shabba (feat. A$AP Rocky),82755
2024-08-06 04:32,Trippie Redd,Big 14 (feat. Moneybagg Yo),1068
2024-08-06 04:34,YBN Nahmir,Bounce Out With That,99108
2024-08-06 04:38,Travis Scott,coordinate,226397
2024-08-06 04:41,BROCKHAMPTON,GOLD,3204
2024-08-06 04:41,Vince Staples,Big Fish,1300
2024-08-06 04:41,Kanye West,Heard 'Em Say,203733
2024-08-06 04:41,The Weeknd,The Hills,1880
2024-08-06 04:44,Diplo,Wish (feat. Trippie Redd) - Trippie Mix,176874
2024-08-06 04:48,A$AP Rocky,Babushka Boi,187105
2024-08-06 04:52,Travis Scott,Mamacita (feat. Rich Homie Quan & Young Thug),274320
2024-08-06 04:55,Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),202794
2024-08-06 05:00,BROCKHAMPTON,SWAMP,251963
2024-08-06 05:01,Wu-Tang Clan,C.R.E.A.M. (Cash Rules Everything Around Me),1834
2024-08-06 05:01,Aminé,Charmander,88728
2024-08-06 05:04,ScHoolboy Q,THat Part - Black Hippy Remix,137833
2024-08-06 05:58,ScHoolboy Q,THat Part - Black Hippy Remix,1301
2024-08-06 16:54,ScHoolboy Q,THat Part - Black Hippy Remix,36181
2024-08-06 16:58,Trippie Redd,Love Scars 3,129429
2024-08-06 17:02,Kendrick Lamar,untitled 02 | 06.23.2014.,225761
2024-08-06 17:05,Kendrick Lamar,Alright,103978
2024-08-06 17:05,Unknown Artist,Unknown Track,3474
2024-08-06 17:05,Unknown Artist,Unknown Track,28943
2024-08-06 17:06,Kendrick Lamar,PRIDE.,1557
2024-08-06 17:06,Kid Cudi,Mojo So Dope,874
2024-08-06 17:06,Men I Trust,Show Me How,682
2024-08-06 17:06,XXXTENTACION,Fuck Love,149
2024-08-06 17:06,Travis Scott,COFFEE BEAN,877
2024-08-06 17:06,Riordan,Bring Me Down,9970
2024-08-06 17:06,Unknown Artist,Unknown Track,0
2024-08-06 17:06,Unknown Artist,Unknown Track,2857
2024-08-06 17:06,PinkPantheress,Pain,170
2024-08-06 17:06,"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),1258
2024-08-06 17:06,Mac Miller,Kool Aid & Frozen Pizza,597
2024-08-06 17:06,Isaiah Rashad,West Savannah (feat. SZA),213
2024-08-06 17:16,Kendrick Lamar,PRIDE.,1408
2024-08-06 17:19,FISHER,TAKE IT OFF,194604
2024-08-06 17:22,AC Slater,Fly With Us,746
2024-08-06 17:22,Marie Davidson,Work It - Soulwax Remix,158879
2024-08-06 17:27,Louis The Child,It's Strange (feat. K.Flay),1023
2024-08-06 17:27,FISHER,Crowd Control,1514
2024-08-06 17:27,Proxy,Raven - Torren Foot & Airwolf Paradise Remix,61546
2024-08-06 17:31,Fred again..,leavemealone,110037
2024-08-06 17:40,Kendrick Lamar,N95,1045
2024-08-06 17:40,Jimmy Eat World,The Middle,917
2024-08-06 17:40,53 Thieves,3rd floor,1237
2024-08-06 17:40,Louis Futon,Surreal,1258
2024-08-06 17:40,Shaun Dean,Shut You Down,1301
2024-08-06 17:40,Lil Uzi Vert,Yessirskiii,1002
2024-08-06 17:40,Thundercat,Them Changes,1151
2024-08-06 17:40,Mac DeMarco,No Other Heart,1471
2024-08-06 17:40,Adele,Skyfall,1322
2024-08-06 17:40,Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),1173
2024-08-06 17:41,Frank Ocean,Pink Matter,16426
2024-08-06 17:41,Norah Jones,Don't Know Why,21162
2024-08-06 17:44,Flume,Jasper's Song,170880
2024-08-06 17:47,Anti Up,Chromatic,202524
2024-08-06 17:51,Childish Gambino,Bonfire,192946
2024-08-06 17:52,Logic,Dark Place,2517
2024-08-06 17:52,Mac Miller,"Mad Flava, Heavy Flow (Interlude) [feat. DJ Bonics]",26882
2024-08-06 17:52,spüke,Emanate,8630
2024-08-06 17:52,Lil Uzi Vert,Yessirskiii,1749
2024-08-06 17:52,Daft Punk,Touch (feat. Paul Williams),4638
2024-08-06 17:52,Synthwave Goose,Blade Runner 2049,1471
2024-08-06 17:52,Logic,Hit My Line,67486
2024-08-06 17:55,Flume,Jasper's Song,162450
2024-08-06 17:59,Fred again..,places to be,226677
2024-08-06 18:01,MPH,Nova,133932
2024-08-06 18:03,Wang Chung,Dance Hall Days,1462
2024-08-06 18:03,Chris Lake,I Want You,95096
2024-08-06 18:03,DONT BLINK,VIBRATION,975
2024-08-06 18:03,"Tyler, The Creator",NEW MAGIC WAND,6780
2024-08-06 18:03,Empire Of The Sun,High And Low,812
2024-08-06 18:03,Elton John,Cold Heart - PNAU Remix,1300
2024-08-06 18:03,Mac Miller,Fight the Feeling (feat. Kendrick Lamar & Iman Omari),882
2024-08-06 18:06,Flume,Jasper's Song,181051
2024-08-06 18:09,Kanye West,Waves,181573
2024-08-06 18:13,Travis Scott,lose,200452
2024-08-06 18:16,Earl Sweatshirt,Shattered Dreams,766
2024-08-06 18:16,Logic,Under Pressure,626
2024-08-06 18:16,"Tyler, The Creator",PUPPET,179013
2024-08-06 18:16,Kanye West,Say You Will,626
2024-08-06 18:16,Future,Sleeping On The Floor,8096
2024-08-06 18:16,Doja Cat,Kiss Me More (feat. SZA),835
2024-08-06 18:16,Mac Miller,Dang! (feat. Anderson .Paak),696
2024-08-06 18:16,Daft Punk,Beyond,626
2024-08-06 18:16,FISHER,Atmosphere,952
2024-08-06 18:16,Pink Floyd,Breathe (In the Air),928
2024-08-06 18:16,Jimmy Eat World,The Middle,580
2024-08-06 18:16,Calvin Harris,Feel So Close - Radio Edit,719
2024-08-06 18:16,Famous Dex,JAPAN,673
2024-08-06 18:16,Kid Cudi,Up Up & Away,626
2024-08-06 18:16,Noizu,Baby Baby,1369
2024-08-06 18:16,Biscits,Talk To Me,650
2024-08-06 18:16,"Tyler, The Creator",A BOY IS A GUN*,928
2024-08-06 18:16,Metro Boomin,Overdue (with Travis Scott),859
2024-08-06 18:16,"Tyler, The Creator",WHAT'S GOOD,603
2024-08-06 18:16,Obskür,Bayside,673
2024-08-06 18:16,Daniel Caesar,Let Me Go,534
